subject,blockcode,trialcode,trialnum,response,latency,stimulusitem3,stimulusitem4,stimulusitem5,stimulusitem6,stimulusitem8,values.gridface1_zscore,values.gridface2_zscore,values.gridface3_zscore,values.gridface4_zscore,values.compareface_zscore,values.trial_retry,values.nTrials,avg_grid,avg_compare,correct_resp,correct_num,easiness
755168650,gridcompare_block,gridcompare_trial,67,38,313,CFD-WM-200-N-crop.jpg,CFD-WM-240-N-crop.jpg,CFD-WM-004-N-crop.jpg,CFD-WM-257-N-crop.jpg,CFD-WM-217-N-crop.jpg,1.312246881,0.857741538,1.036297207,2.10763123,-0.278521819,0,100,1.328479214,-0.278521819,38,1,1.607001033
755168650,gridcompare_block,gridcompare_trial,68,50,2004,CFD-WM-249-N-crop.jpg,CFD-WM-248-N-crop.jpg,CFD-WM-214-N-crop.jpg,CFD-WM-233-N-crop.jpg,CFD-WM-239-N-crop.jpg,-2.664674864,0.06235719,1.507684178,-0.619400824,0.224680527,0,100,-0.42850858,0.224680527,50,1,0.653189107
755168650,gridcompare_block,gridcompare_trial,69,50,4494,CFD-WM-217-N-crop.jpg,CFD-WM-021-N-crop.jpg,CFD-WM-230-N-crop.jpg,CFD-WM-225-N-crop.jpg,CFD-WM-250-N-crop.jpg,-0.278521819,-0.619400824,0.541211032,1.459540279,0.444141677,0,100,0.275707167,0.444141677,50,1,0.16843451
755168650,gridcompare_block,gridcompare_trial,70,38,6271,CFD-WM-003-N-crop.jpg,CFD-WM-029-N-crop.jpg,CFD-WM-025-N-crop.jpg,CFD-WM-256-N-crop.jpg,CFD-WM-224-N-crop.jpg,1.089101185,1.451994212,0.824170122,-0.619400824,-1.146951669,0,100,0.686466174,-1.146951669,38,1,1.833417843
755168650,gridcompare_block,gridcompare_trial,71,50,359,CFD-WM-225-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-254-N-crop.jpg,CFD-WM-010-N-crop.jpg,1.459540279,0.52948768,1.686382376,0.06235719,-2.224990349,0,100,0.934441881,-2.224990349,38,0,3.159432231
755168650,gridcompare_block,gridcompare_trial,72,50,1742,CFD-WM-036-N-crop.jpg,CFD-WM-222-N-crop.jpg,CFD-WM-200-N-crop.jpg,CFD-WM-225-N-crop.jpg,CFD-WM-239-N-crop.jpg,-1.134683045,-1.332504033,1.312246881,1.459540279,0.224680527,0,100,0.076150021,0.224680527,50,1,0.148530506
755168650,gridcompare_block,gridcompare_trial,73,38,812,CFD-WM-206-N-crop.jpg,CFD-WM-202-N-crop.jpg,CFD-WM-258-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-242-N-crop.jpg,0.142995233,1.653125887,0.36536075,0.52948768,-0.211913278,0,100,0.672742387,-0.211913278,38,1,0.884655665
755168650,gridcompare_block,gridcompare_trial,74,50,3772,CFD-WM-036-N-crop.jpg,CFD-WM-211-N-crop.jpg,CFD-WM-229-N-crop.jpg,CFD-WM-022-N-crop.jpg,CFD-WM-023-N-crop.jpg,-1.134683045,-0.110041389,-0.742496022,-0.586936157,1.776852341,0,100,-0.643539153,1.776852341,50,1,2.420391495
755168650,gridcompare_block,gridcompare_trial,75,50,2270,CFD-WM-204-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-202-N-crop.jpg,CFD-WM-243-N-crop.jpg,CFD-WM-205-N-crop.jpg,0.168408437,-0.078982888,1.653125887,-1.919286104,-0.501229435,0,100,-0.044183667,-0.501229435,38,0,0.457045768
755168650,gridcompare_block,gridcompare_trial,76,50,3562,CFD-WM-242-N-crop.jpg,CFD-WM-204-N-crop.jpg,CFD-WM-232-N-crop.jpg,CFD-WM-208-N-crop.jpg,CFD-WM-228-N-crop.jpg,-0.211913278,0.168408437,-1.27590854,1.112421257,-0.619400824,0,100,-0.051748031,-0.619400824,38,0,0.567652793
755168650,gridcompare_block,gridcompare_trial,77,50,209,CFD-WM-248-N-crop.jpg,CFD-WM-222-N-crop.jpg,CFD-WM-036-N-crop.jpg,CFD-WM-037-N-crop.jpg,CFD-WM-001-N-crop.jpg,0.06235719,-1.332504033,-1.134683045,-0.250115234,0.015929223,0,100,-0.66373628,0.015929223,50,1,0.679665503
755168650,gridcompare_block,gridcompare_trial,78,50,241,CFD-WM-028-N-crop.jpg,CFD-WM-021-N-crop.jpg,CFD-WM-245-N-crop.jpg,CFD-WM-213-N-crop.jpg,CFD-WM-210-N-crop.jpg,1.005455775,-0.619400824,-1.12876026,1.034998622,0.330190693,0,100,0.073073328,0.330190693,50,1,0.257117365
755168650,gridcompare_block,gridcompare_trial,79,50,435,CFD-WM-017-N-crop.jpg,CFD-WM-026-N-crop.jpg,CFD-WM-041-N-crop.jpg,CFD-WM-229-N-crop.jpg,CFD-WM-245-N-crop.jpg,-1.191197868,-0.104118604,-0.688913407,-0.742496022,-1.12876026,0,100,-0.681681475,-1.12876026,38,0,0.447078784
755168650,gridcompare_block,gridcompare_trial,80,50,1382,CFD-WM-229-N-crop.jpg,CFD-WM-003-N-crop.jpg,CFD-WM-035-N-crop.jpg,CFD-WM-213-N-crop.jpg,CFD-WM-211-N-crop.jpg,-0.742496022,1.089101185,-1.333623506,1.034998622,-0.110041389,0,100,0.01199507,-0.110041389,38,0,0.122036459
755168650,gridcompare_block,gridcompare_trial,81,38,334,CFD-WM-227-N-crop.jpg,CFD-WM-238-N-crop.jpg,CFD-WM-002-N-crop.jpg,CFD-WM-245-N-crop.jpg,CFD-WM-021-N-crop.jpg,-0.3625065,-0.619400824,-0.693257943,-1.12876026,-0.619400824,0,100,-0.700981382,-0.619400824,50,0,0.081580557
755168650,gridcompare_block,gridcompare_trial,82,38,280,CFD-WM-028-N-crop.jpg,CFD-WM-235-N-crop.jpg,CFD-WM-213-N-crop.jpg,CFD-WM-006-N-crop.jpg,CFD-WM-013-N-crop.jpg,1.005455775,-1.885522851,1.034998622,0.65162865,-0.00106216,0,100,0.201640049,-0.00106216,38,1,0.202702209
755168650,gridcompare_block,gridcompare_trial,83,50,2406,CFD-WM-237-N-crop.jpg,CFD-WM-016-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-255-N-crop.jpg,CFD-WM-201-N-crop.jpg,-0.619400824,-0.378935788,-0.078982888,-0.93593133,-0.234059337,0,100,-0.503312708,-0.234059337,50,1,0.26925337
755168650,gridcompare_block,gridcompare_trial,84,38,1148,CFD-WM-223-N-crop.jpg,CFD-WM-200-N-crop.jpg,CFD-WM-010-N-crop.jpg,CFD-WM-212-N-crop.jpg,CFD-WM-006-N-crop.jpg,-0.619400824,1.312246881,-2.224990349,0.80303256,0.65162865,0,100,-0.182277933,0.65162865,50,0,0.833906583
755168650,gridcompare_block,gridcompare_trial,85,38,129,CFD-WM-035-N-crop.jpg,CFD-WM-245-N-crop.jpg,CFD-WM-252-N-crop.jpg,CFD-WM-253-N-crop.jpg,CFD-WM-032-N-crop.jpg,-1.333623506,-1.12876026,2.006630043,-0.164895482,1.044506665,0,100,-0.155162301,1.044506665,50,0,1.199668966
755168650,gridcompare_block,gridcompare_trial,86,50,338,CFD-WM-233-N-crop.jpg,CFD-WM-019-N-crop.jpg,CFD-WM-020-N-crop.jpg,CFD-WM-254-N-crop.jpg,CFD-WM-035-N-crop.jpg,-0.619400824,-1.518530958,-0.417972321,0.06235719,-1.333623506,0,100,-0.623386728,-1.333623506,38,0,0.710236778
755168650,gridcompare_block,gridcompare_trial,87,50,245,CFD-WM-010-N-crop.jpg,CFD-WM-026-N-crop.jpg,CFD-WM-225-N-crop.jpg,CFD-WM-214-N-crop.jpg,CFD-WM-014-N-crop.jpg,-2.224990349,-0.104118604,1.459540279,1.507684178,1.772163002,0,100,0.159528876,1.772163002,50,1,1.612634126
755168650,gridcompare_block,gridcompare_trial,88,50,732,CFD-WM-202-N-crop.jpg,CFD-WM-254-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-258-N-crop.jpg,CFD-WM-218-N-crop.jpg,1.653125887,0.06235719,-0.302870319,0.36536075,-0.302870319,0,100,0.444493377,-0.302870319,38,0,0.747363695
755168650,gridcompare_block,gridcompare_trial,89,50,415,CFD-WM-228-N-crop.jpg,CFD-WM-247-N-crop.jpg,CFD-WM-001-N-crop.jpg,CFD-WM-239-N-crop.jpg,CFD-WM-229-N-crop.jpg,-0.619400824,0.06235719,0.015929223,0.224680527,-0.742496022,0,100,-0.079108471,-0.742496022,38,0,0.663387551
755168650,gridcompare_block,gridcompare_trial,90,50,119,CFD-WM-252-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-220-N-crop.jpg,CFD-WM-037-N-crop.jpg,CFD-WM-039-N-crop.jpg,2.006630043,-0.947654682,-2.151252165,-0.250115234,-0.549888242,0,100,-0.33559801,-0.549888242,38,0,0.214290232
755168650,gridcompare_block,gridcompare_trial,91,38,31,CFD-WM-233-N-crop.jpg,CFD-WM-009-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-207-N-crop.jpg,-0.619400824,0.889853328,1.686382376,-0.051269147,0.36536075,0,100,0.476391433,0.36536075,38,1,0.111030683
755168650,gridcompare_block,gridcompare_trial,92,50,99,CFD-WM-227-N-crop.jpg,CFD-WM-013-N-crop.jpg,CFD-WM-211-N-crop.jpg,CFD-WM-231-N-crop.jpg,CFD-WM-243-N-crop.jpg,-0.3625065,-0.00106216,-0.110041389,0.195574272,-1.919286104,0,100,-0.069508944,-1.919286104,38,0,1.849777159
755168650,gridcompare_block,gridcompare_trial,93,50,118,CFD-WM-220-N-crop.jpg,CFD-WM-026-N-crop.jpg,CFD-WM-256-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-036-N-crop.jpg,-2.151252165,-0.104118604,-0.619400824,-0.051269147,-1.134683045,0,100,-0.731510185,-1.134683045,38,0,0.40317286
189809649,main_instructions,main_instructions1,1,57,9129,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
189809649,main_instructions,main_instructions2,2,57,2011,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
189809649,main_instructions,main_instructions3,3,57,697,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
189809649,gridcompare_block,gridcompare_trial,1,38,2517,CFD-WM-221-N-crop.jpg,CFD-WM-207-N-crop.jpg,CFD-WM-014-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-002-N-crop.jpg,1.021868469,0.36536075,1.772163002,0.330190693,-0.693257943,0,100,0.872395728,-0.693257943,38,1,1.565653671
189809649,gridcompare_block,gridcompare_trial,2,50,1432,CFD-WM-250-N-crop.jpg,CFD-WM-205-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-004-N-crop.jpg,CFD-WM-014-N-crop.jpg,0.444141677,-0.501229435,-0.078982888,1.036297207,1.772163002,0,100,0.22505664,1.772163002,50,1,1.547106362
189809649,gridcompare_block,gridcompare_trial,3,38,1348,CFD-WM-203-N-crop.jpg,CFD-WM-015-N-crop.jpg,CFD-WM-040-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-243-N-crop.jpg,0.980836736,0.30810717,0.619492771,0.330190693,-1.919286104,0,100,0.559656842,-1.919286104,38,1,2.478942946
189809649,gridcompare_block,gridcompare_trial,4,38,1245,CFD-WM-243-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-016-N-crop.jpg,CFD-WM-028-N-crop.jpg,CFD-WM-010-N-crop.jpg,-1.919286104,0.52948768,-0.378935788,1.005455775,-2.224990349,0,100,-0.190819609,-2.224990349,38,1,2.03417074
189809649,gridcompare_block,gridcompare_trial,5,38,1191,CFD-WM-221-N-crop.jpg,CFD-WM-227-N-crop.jpg,CFD-WM-208-N-crop.jpg,CFD-WM-203-N-crop.jpg,CFD-WM-002-N-crop.jpg,1.021868469,-0.3625065,1.112421257,0.980836736,-0.693257943,0,100,0.688154991,-0.693257943,38,1,1.381412933
189809649,gridcompare_block,gridcompare_trial,6,50,999,CFD-WM-032-N-crop.jpg,CFD-WM-212-N-crop.jpg,CFD-WM-022-N-crop.jpg,CFD-WM-224-N-crop.jpg,CFD-WM-244-N-crop.jpg,1.044506665,0.80303256,-0.586936157,-1.146951669,-0.947654682,0,100,0.02841285,-0.947654682,38,0,0.976067532
189809649,gridcompare_block,gridcompare_trial,7,50,1239,CFD-WM-010-N-crop.jpg,CFD-WM-202-N-crop.jpg,CFD-WM-236-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-020-N-crop.jpg,-2.224990349,1.653125887,-0.619400824,1.686382376,-0.417972321,0,100,0.123779272,-0.417972321,38,0,0.541751593
189809649,gridcompare_block,gridcompare_trial,8,38,2522,CFD-WM-217-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-033-N-crop.jpg,CFD-WM-229-N-crop.jpg,-0.278521819,-0.947654682,0.52948768,1.101226542,-0.742496022,0,100,0.10113443,-0.742496022,38,1,0.843630452
189809649,gridcompare_block,gridcompare_trial,9,50,1104,CFD-WM-227-N-crop.jpg,CFD-WM-002-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-223-N-crop.jpg,CFD-WM-018-N-crop.jpg,-0.3625065,-0.693257943,-0.302870319,-0.619400824,0.52948768,0,100,-0.494508896,0.52948768,50,1,1.023996577
189809649,gridcompare_block,gridcompare_trial,10,50,1203,CFD-WM-016-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-036-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-236-N-crop.jpg,-0.378935788,-0.078982888,-1.134683045,0.330190693,-0.619400824,0,100,-0.315602757,-0.619400824,38,0,0.303798068
189809649,gridcompare_block,gridcompare_trial,11,38,1061,CFD-WM-219-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-006-N-crop.jpg,CFD-WM-235-N-crop.jpg,CFD-WM-015-N-crop.jpg,0.119170357,0.52948768,0.65162865,-1.885522851,0.30810717,0,100,-0.146309041,0.30810717,50,0,0.454416211
189809649,gridcompare_block,gridcompare_trial,12,50,1109,CFD-WM-257-N-crop.jpg,CFD-WM-247-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-010-N-crop.jpg,CFD-WM-227-N-crop.jpg,2.10763123,0.06235719,-0.947654682,-2.224990349,-0.3625065,0,100,-0.250664153,-0.3625065,38,0,0.111842347
189809649,gridcompare_block,gridcompare_trial,13,50,1025,CFD-WM-222-N-crop.jpg,CFD-WM-237-N-crop.jpg,CFD-WM-040-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-018-N-crop.jpg,-1.332504033,-0.619400824,0.619492771,-0.302870319,0.52948768,0,100,-0.408820601,0.52948768,50,1,0.938308281
189809649,gridcompare_block,gridcompare_trial,14,38,1469,CFD-WM-250-N-crop.jpg,CFD-WM-219-N-crop.jpg,CFD-WM-236-N-crop.jpg,CFD-WM-221-N-crop.jpg,CFD-WM-243-N-crop.jpg,0.444141677,0.119170357,-0.619400824,1.021868469,-1.919286104,0,100,0.241444919,-1.919286104,38,1,2.160731023
189809649,gridcompare_block,gridcompare_trial,15,50,1496,CFD-WM-014-N-crop.jpg,CFD-WM-220-N-crop.jpg,CFD-WM-243-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-040-N-crop.jpg,1.772163002,-2.151252165,-1.919286104,0.330190693,0.619492771,0,100,-0.492046143,0.619492771,50,1,1.111538914
189809649,gridcompare_block,gridcompare_trial,16,38,883,CFD-WM-203-N-crop.jpg,CFD-WM-031-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-238-N-crop.jpg,0.980836736,0.53514723,0.52948768,-0.302870319,-0.619400824,0,100,0.435650332,-0.619400824,38,1,1.055051156
189809649,gridcompare_block,gridcompare_trial,17,50,948,CFD-WM-253-N-crop.jpg,CFD-WM-222-N-crop.jpg,CFD-WM-257-N-crop.jpg,CFD-WM-010-N-crop.jpg,CFD-WM-255-N-crop.jpg,-0.164895482,-1.332504033,2.10763123,-2.224990349,-0.93593133,0,100,-0.403689659,-0.93593133,38,0,0.532241672
189809649,gridcompare_block,gridcompare_trial,18,50,916,CFD-WM-252-N-crop.jpg,CFD-WM-231-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-004-N-crop.jpg,CFD-WM-211-N-crop.jpg,2.006630043,0.195574272,-2.664674864,1.036297207,-0.110041389,0,100,0.143456665,-0.110041389,38,0,0.253498054
189809649,gridcompare_block,gridcompare_trial,19,38,1006,CFD-WM-212-N-crop.jpg,CFD-WM-257-N-crop.jpg,CFD-WM-039-N-crop.jpg,CFD-WM-232-N-crop.jpg,CFD-WM-203-N-crop.jpg,0.80303256,2.10763123,-0.549888242,-1.27590854,0.980836736,0,100,0.271216752,0.980836736,50,0,0.709619984
189809649,gridcompare_block,gridcompare_trial,20,50,875,CFD-WM-242-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-016-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-222-N-crop.jpg,-0.211913278,1.686382376,-0.378935788,1.044506665,-1.332504033,0,100,0.535009994,-1.332504033,38,0,1.867514027
189809649,gridcompare_block,gridcompare_trial,21,50,1444,CFD-WM-255-N-crop.jpg,CFD-WM-256-N-crop.jpg,CFD-WM-235-N-crop.jpg,CFD-WM-039-N-crop.jpg,CFD-WM-011-N-crop.jpg,-0.93593133,-0.619400824,-1.885522851,-0.549888242,-0.451543737,0,100,-0.997685812,-0.451543737,50,1,0.546142075
189809649,gridcompare_block,gridcompare_trial,22,50,1061,CFD-WM-239-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-011-N-crop.jpg,CFD-WM-040-N-crop.jpg,CFD-WM-025-N-crop.jpg,0.224680527,-0.051269147,-0.451543737,0.619492771,0.824170122,0,100,0.085340103,0.824170122,50,1,0.738830019
189809649,gridcompare_block,gridcompare_trial,23,38,1056,CFD-WM-035-N-crop.jpg,CFD-WM-229-N-crop.jpg,CFD-WM-202-N-crop.jpg,CFD-WM-230-N-crop.jpg,CFD-WM-041-N-crop.jpg,-1.333623506,-0.742496022,1.653125887,0.541211032,-0.688913407,0,100,0.029554348,-0.688913407,38,1,0.718467755
189809649,gridcompare_block,gridcompare_trial,24,38,952,CFD-WM-237-N-crop.jpg,CFD-WM-002-N-crop.jpg,CFD-WM-017-N-crop.jpg,CFD-WM-224-N-crop.jpg,CFD-WM-026-N-crop.jpg,-0.619400824,-0.693257943,-1.191197868,-1.146951669,-0.104118604,0,100,-0.912702076,-0.104118604,50,0,0.808583472
189809649,gridcompare_block,gridcompare_trial,25,50,1252,CFD-WM-235-N-crop.jpg,CFD-WM-026-N-crop.jpg,CFD-WM-236-N-crop.jpg,CFD-WM-227-N-crop.jpg,CFD-WM-017-N-crop.jpg,-1.885522851,-0.104118604,-0.619400824,-0.3625065,-1.191197868,0,100,-0.742887195,-1.191197868,38,0,0.448310673
189809649,gridcompare_block,gridcompare_trial,26,50,797,CFD-WM-248-N-crop.jpg,CFD-WM-229-N-crop.jpg,CFD-WM-237-N-crop.jpg,CFD-WM-014-N-crop.jpg,CFD-WM-024-N-crop.jpg,0.06235719,-0.742496022,-0.619400824,1.772163002,1.686382376,0,100,0.118155836,1.686382376,50,1,1.56822654
189809649,gridcompare_block,gridcompare_trial,27,38,1152,CFD-WM-018-N-crop.jpg,CFD-WM-236-N-crop.jpg,CFD-WM-012-N-crop.jpg,CFD-WM-231-N-crop.jpg,CFD-WM-228-N-crop.jpg,0.52948768,-0.619400824,0.442813909,0.195574272,-0.619400824,0,100,0.137118759,-0.619400824,38,1,0.756519584
189809649,gridcompare_block,gridcompare_trial,28,38,1261,CFD-WM-024-N-crop.jpg,CFD-WM-238-N-crop.jpg,CFD-WM-040-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-017-N-crop.jpg,1.686382376,-0.619400824,0.619492771,1.044506665,-1.191197868,0,100,0.682745247,-1.191197868,38,1,1.873943115
189809649,gridcompare_block,gridcompare_trial,29,50,936,CFD-WM-237-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-242-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-257-N-crop.jpg,-0.619400824,-2.664674864,-0.211913278,-0.051269147,2.10763123,0,100,-0.886814528,2.10763123,50,1,2.994445758
189809649,gridcompare_block,gridcompare_trial,30,38,1031,CFD-WM-019-N-crop.jpg,CFD-WM-003-N-crop.jpg,CFD-WM-248-N-crop.jpg,CFD-WM-234-N-crop.jpg,CFD-WM-038-N-crop.jpg,-1.518530958,1.089101185,0.06235719,-1.026888371,-0.718983455,0,100,-0.348490239,-0.718983455,38,1,0.370493217
189809649,gridcompare_block,gridcompare_trial,31,50,904,CFD-WM-219-N-crop.jpg,CFD-WM-245-N-crop.jpg,CFD-WM-212-N-crop.jpg,CFD-WM-251-N-crop.jpg,CFD-WM-207-N-crop.jpg,0.119170357,-1.12876026,0.80303256,0.562313066,0.36536075,0,100,0.088938931,0.36536075,50,1,0.276421819
189809649,gridcompare_block,gridcompare_trial,32,38,1391,CFD-WM-039-N-crop.jpg,CFD-WM-031-N-crop.jpg,CFD-WM-258-N-crop.jpg,CFD-WM-221-N-crop.jpg,CFD-WM-243-N-crop.jpg,-0.549888242,0.53514723,0.36536075,1.021868469,-1.919286104,0,100,0.343122052,-1.919286104,38,1,2.262408155
189809649,gridcompare_block,gridcompare_trial,33,50,696,CFD-WM-001-N-crop.jpg,CFD-WM-223-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-220-N-crop.jpg,CFD-WM-036-N-crop.jpg,0.015929223,-0.619400824,-0.302870319,-2.151252165,-1.134683045,0,100,-0.764398521,-1.134683045,38,0,0.370284524
189809649,gridcompare_block,gridcompare_trial,34,50,625,CFD-WM-011-N-crop.jpg,CFD-WM-257-N-crop.jpg,CFD-WM-040-N-crop.jpg,CFD-WM-031-N-crop.jpg,CFD-WM-200-N-crop.jpg,-0.451543737,2.10763123,0.619492771,0.53514723,1.312246881,0,100,0.702681873,1.312246881,50,1,0.609565008
189809649,gridcompare_block,gridcompare_trial,35,50,744,CFD-WM-211-N-crop.jpg,CFD-WM-039-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-244-N-crop.jpg,-0.110041389,-0.549888242,1.686382376,-2.664674864,-0.947654682,0,100,-0.40955553,-0.947654682,38,0,0.538099153
189809649,gridcompare_block,gridcompare_trial,36,50,952,CFD-WM-204-N-crop.jpg,CFD-WM-232-N-crop.jpg,CFD-WM-228-N-crop.jpg,CFD-WM-021-N-crop.jpg,CFD-WM-006-N-crop.jpg,0.168408437,-1.27590854,-0.619400824,-0.619400824,0.65162865,0,100,-0.586575438,0.65162865,50,1,1.238204088
189809649,gridcompare_block,gridcompare_trial,37,38,1343,CFD-WM-017-N-crop.jpg,CFD-WM-041-N-crop.jpg,CFD-WM-248-N-crop.jpg,CFD-WM-013-N-crop.jpg,CFD-WM-023-N-crop.jpg,-1.191197868,-0.688913407,0.06235719,-0.00106216,1.776852341,0,100,-0.454704061,1.776852341,50,0,2.231556402
189809649,gridcompare_block,gridcompare_trial,38,50,720,CFD-WM-222-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-241-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-227-N-crop.jpg,-1.332504033,-0.302870319,-0.291146966,0.330190693,-0.3625065,0,100,-0.399082656,-0.3625065,50,1,0.036576156
189809649,gridcompare_block,gridcompare_trial,39,50,953,CFD-WM-254-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-025-N-crop.jpg,CFD-WM-004-N-crop.jpg,CFD-WM-038-N-crop.jpg,0.06235719,-0.947654682,0.824170122,1.036297207,-0.718983455,0,100,0.243792459,-0.718983455,38,0,0.962775914
189809649,gridcompare_block,gridcompare_trial,40,50,1807,CFD-WM-208-N-crop.jpg,CFD-WM-237-N-crop.jpg,CFD-WM-220-N-crop.jpg,CFD-WM-236-N-crop.jpg,CFD-WM-037-N-crop.jpg,1.112421257,-0.619400824,-2.151252165,-0.619400824,-0.250115234,0,100,-0.569408139,-0.250115234,50,1,0.319292905
189809649,gridcompare_block,gridcompare_trial,41,38,4553,CFD-WM-240-N-crop.jpg,CFD-WM-251-N-crop.jpg,CFD-WM-211-N-crop.jpg,CFD-WM-206-N-crop.jpg,CFD-WM-220-N-crop.jpg,0.857741538,0.562313066,-0.110041389,0.142995233,-2.151252165,0,100,0.363252112,-2.151252165,38,1,2.514504277
189809649,gridcompare_block,gridcompare_trial,42,50,1001,CFD-WM-209-N-crop.jpg,CFD-WM-013-N-crop.jpg,CFD-WM-031-N-crop.jpg,CFD-WM-214-N-crop.jpg,CFD-WM-252-N-crop.jpg,0.963251708,-0.00106216,0.53514723,1.507684178,2.006630043,0,100,0.751255239,2.006630043,50,1,1.255374804
189809649,gridcompare_block,gridcompare_trial,43,38,997,CFD-WM-221-N-crop.jpg,CFD-WM-207-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-219-N-crop.jpg,CFD-WM-026-N-crop.jpg,1.021868469,0.36536075,-0.078982888,0.119170357,-0.104118604,0,100,0.356854172,-0.104118604,38,1,0.460972776
189809649,gridcompare_block,gridcompare_trial,44,50,858,CFD-WM-222-N-crop.jpg,CFD-WM-200-N-crop.jpg,CFD-WM-225-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-208-N-crop.jpg,-1.332504033,1.312246881,1.459540279,-0.302870319,1.112421257,0,100,0.284103202,1.112421257,50,1,0.828318055
189809649,gridcompare_block,gridcompare_trial,45,38,2401,CFD-WM-017-N-crop.jpg,CFD-WM-250-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-234-N-crop.jpg,-1.191197868,0.444141677,1.686382376,-2.664674864,-1.026888371,0,100,-0.43133717,-1.026888371,38,1,0.595551202
189809649,gridcompare_block,gridcompare_trial,46,38,2521,CFD-WM-009-N-crop.jpg,CFD-WM-203-N-crop.jpg,CFD-WM-251-N-crop.jpg,CFD-WM-221-N-crop.jpg,CFD-WM-228-N-crop.jpg,0.889853328,0.980836736,0.562313066,1.021868469,-0.619400824,0,100,0.8637179,-0.619400824,38,1,1.483118724
189809649,gridcompare_block,gridcompare_trial,47,50,998,CFD-WM-235-N-crop.jpg,CFD-WM-026-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-256-N-crop.jpg,CFD-WM-021-N-crop.jpg,-1.885522851,-0.104118604,-0.078982888,-0.619400824,-0.619400824,0,100,-0.672006292,-0.619400824,50,1,0.052605467
189809649,gridcompare_block,gridcompare_trial,48,50,925,CFD-WM-032-N-crop.jpg,CFD-WM-029-N-crop.jpg,CFD-WM-019-N-crop.jpg,CFD-WM-219-N-crop.jpg,CFD-WM-041-N-crop.jpg,1.044506665,1.451994212,-1.518530958,0.119170357,-0.688913407,0,100,0.274285069,-0.688913407,38,0,0.963198476
189809649,gridcompare_block,gridcompare_trial,49,38,1184,CFD-WM-225-N-crop.jpg,CFD-WM-219-N-crop.jpg,CFD-WM-220-N-crop.jpg,CFD-WM-001-N-crop.jpg,CFD-WM-235-N-crop.jpg,1.459540279,0.119170357,-2.151252165,0.015929223,-1.885522851,0,100,-0.139153076,-1.885522851,38,1,1.746369774
189809649,gridcompare_block,gridcompare_trial,50,50,649,CFD-WM-239-N-crop.jpg,CFD-WM-014-N-crop.jpg,CFD-WM-002-N-crop.jpg,CFD-WM-038-N-crop.jpg,CFD-WM-211-N-crop.jpg,0.224680527,1.772163002,-0.693257943,-0.718983455,-0.110041389,0,100,0.146150533,-0.110041389,38,0,0.256191922
